Serial No.,College Name,Info
266,IILM University,No data found
267,Cambridge Institute of Technology - [CiTech],No data found
268,RC Patel Institute of Technology - [RCPIT],No data found
269,St. Francis Institute of Technology - [SFIT],No data found
270,ICFAI University,No data found
271,Atharva College of Engineering,No data found
272,Don Bosco Institute of Technology - [DBIT],No data found
273,GNIOT Group of Institutions - [GNIOT],No data found
274,Jeppiaar Engineering College,No data found
275,Karpagam College of Engineering - [KCE],No data found
276,KIET Group of Institutions - [KIET],No data found
277,PES College of Engineering - [PESCOE],No data found
278,Raghu Engineering College - [REC],No data found
279,Symbiosis Institute of Technology - [SIT],No data found
280,Terna Engineering College Navi Mumbai,No data found
281,Vivekanand Education Society Institute of Technology - [VESIT],No data found
282,Sreenidhi Institute of Science and Technology - [SNIST],No data found
283,Paavai Engineering College (Autonomous),No data found
284,Assam Don Bosco University - [ADBU],No data found
285,RK University - [RKU],No data found
286,Baddi University of Emerging Sciences and Technologies - [BUEST],No data found
287,Sai Nath University,No data found
288,GITAM,No data found
289,Yenepoya University,No data found
290,DAV University,No data found
291,Pacific University,No data found
292,ICFAI University,No data found
293,KCG College of Technology,No data found
294,Silicon Institute of Technology - [SIT],No data found
295,Birla Institute of Technology - [BIT],No data found
296,Birla Global University - [BGU],No data found
297,GITAM,No data found
298,Medi-Caps University,No data found
299,GNA University,No data found
300,Mahindra University,No data found
301,The Neotia University - [TNU],No data found
302,Starex University,No data found
303,Institute of Engineering and Science - [IES],No data found
304,GIFT Autonomous,No data found
305,Parul University,No data found
306,Dr. C.V. Raman University - [CVRU],No data found
307,Jigyasa University (Formerly Himgiri Zee University),No data found
308,Jagran Lakecity University - [JLU],No data found
309,ACS College of Engineering - [ACSCE],No data found
310,Adhiyamaan College of Engineering,No data found
311,Ajay Kumar Garg Engineering College - [AKGEC],No data found
312,Atria Institute of Technology,No data found
313,Bhubaneswar Engineering College - [BEC],No data found
314,College of Engineering Bhubaneswar - [COEB],No data found
315,Guru Tegh Bahadur Institute of Technology - [GTBIT],No data found
316,Krishna Engineering College - [KEC],No data found
317,Meerut Institute of Engineering and Technology - [MIET],No data found
318,RNS Institute of Technology - [RNSIT],No data found
319,Raj Kumar Goel Institute of Technology - [RKGIT],No data found
320,Rajeev Gandhi Memorial College of Engineering and Technology Nandyal - [RGMCET],No data found
321,Rizvi College of Engineering - [RCOE],No data found
322,S.A. Engineering College,No data found
323,Sir M Visvesvaraya Institute of Technology - [Sir MVIT],No data found
324,St Martin's Engineering College - [SMEC],No data found
325,"Swami Keshvanand Institute of Technology, Management and Gramothan - [SKIT]",No data found
326,Arka Jain University,No data found
327,Maharishi Markandeshwar - [MMU],No data found
328,Nitte University - [NITTE],No data found
329,MIT Academy of Engineering - [MITAOE],No data found
330,Vivekananda Global University - [VGU],No data found
331,Shri Ramswaroop Memorial University - [SRMU],No data found
332,Amity University,No data found
333,Chandigarh Group of Colleges - [CGC] Jhanjeri,No data found
334,PSG Institute of Technology and Applied Research - [PSG iTech],No data found
335,XIM University,No data found
336,Swami Vivekanand University,No data found
337,Mahaveer Institute of Engineering & Technology - [MIET],No data found
338,Anant National University - [AnantU],No data found
339,Atmiya University,No data found
340,Acropolis Group of Institutions,No data found
341,Echelon Institute of Technology,No data found
342,AISSMS College of Engineering - [AISSMSCOE],No data found
343,Amal Jyothi College of Engineering - [AJCE],No data found
344,Bengal Institute of Technology - [BIT],No data found
345,Bhagwan Parshuram Institute of Technology - [BPIT],No data found
346,Bhilai Institute of Technology - [BIT],No data found
347,Canara Engineering College - [CEC],No data found
348,DKTE Society's Textile and Engineering Institute - [DKTE],No data found
349,East West Institute of Technology - [EWIT],No data found
350,GS Mandal's Marathwada Institute of Technology - [MIT],No data found
351,Hindustan College of Engineering - [HCE],No data found
352,IMS Engineering College - [IMSEC],No data found
353,Jayawantrao Sawant College of Engineering- [JSCOE],No data found
354,Jerusalem College of Engineering - [JCE],No data found
355,Keshav Memorial Institute of Technology - [KMIT],No data found
356,MIT-WPU Faculty of Engineering,No data found
357,Maharashtra Institute of Technology - [MIT],No data found
358,Mahendra Engineering College,No data found
